 99 04 09 08     -2.2     -3.3     -5.0     -9.1     -7.2 
 99 04 10 06    -11.3    -11.7    -13.3    -17.0    -15.6 
 99 04 10 13    -18.7    -16.7    -16.7    -19.2    -17.2 
 99 04 10 04    -10.8    -11.1    -12.8    -16.4    -15.0 
 99 04 10 09    -12.0    -12.8    -15.0    -18.4    -16.7 
 99 04 10 03    -10.4    -11.1    -12.8    -16.1    -14.4 
 99 04 10 20      0.1     -6.1     -5.6     -9.8     -8.9 
 99 04 10 07    -11.6    -12.2    -13.9    -17.4    -16.1 
 99 04 10 08    -11.9    -12.2    -14.4    -18.1    -16.7 
 99 04 10 21      0.9     -5.6     -3.3     -9.7     -6.7 
 99 04 10 01     -9.8    -10.6    -11.7    -15.2    -13.9 
 99 04 10 10    -12.7    -13.3    -15.6    -18.6    -16.7 
 99 04 10 00     -9.3    -10.0    -11.1    -14.7    -13.3 
 99 04 10 14    -18.1    -16.1    -17.2    -17.4    -17.2 
 99 04 10 16    -10.1     -7.8    -12.8    -15.2    -16.7 
 99 04 10 15    -15.3    -11.7    -16.7    -15.3    -16.7 
 99 04 10 18     -2.2     -5.6    -10.0    -12.3    -12.2 
 99 04 10 22      1.4     -3.9     -2.8    -10.4     -5.0 
 99 04 11 10     -9.3     -6.7     -7.2    -10.2     -8.9 
 99 04 11 08     -8.7     -7.2     -8.9    -11.7    -10.0 
 99 04 11 16     -2.1     -1.1     -5.0     -7.5     -7.8 
 99 04 11 00      1.1     -3.9     -6.1    -10.3     -5.0 
 99 04 11 20      3.6      2.8     -0.6     -3.7     -2.2 
 99 04 11 04    -11.4     -8.9    -10.0    -11.4     -9.4 
 99 04 11 15     -3.9     -3.3     -6.1     -9.1     -8.3 
 99 04 11 03    -10.3     -8.9    -10.6    -11.4     -9.4 
 99 04 11 07     -8.9     -7.8     -8.9    -11.9    -10.0 
 99 04 11 01     -4.2     -4.4     -8.9    -10.1     -6.1 
 99 04 11 06    -10.4     -7.8     -8.9    -11.6     -9.4 
 99 04 11 14     -6.6     -5.0     -7.8     -9.5     -8.3 
 99 04 11 13     -7.2     -5.6     -6.7     -9.9     -8.3 
 99 04 11 09     -9.9     -6.7     -7.8    -10.4     -9.4 
 99 04 11 18      2.1      2.2     -3.9     -6.8     -5.6 
 99 04 12 07     -4.4     -1.7     -3.3     -6.8     -5.0 
 99 04 12 10     -4.0     -2.2     -2.8     -5.9     -4.4 
 99 04 12 14     -2.6     -0.6     -2.8     -6.1     -5.0 
 99 04 12 22      9.3      7.2      5.6      2.6      2.8 
 99 04 12 18      6.9      6.7      2.2     -0.2     -0.6 
 99 04 12 13     -3.7     -1.1     -2.8     -5.9     -4.4 
 99 04 12 16      3.5      5.0     -0.6     -0.9     -3.9 
 99 04 12 15     -0.4      2.8     -2.8     -1.6     -4.4 
 99 04 12 21      7.3      8.3      4.4      3.6      2.8 
 99 04 12 08     -3.7     -1.7     -3.9     -6.6     -5.0 
 99 04 12 20      8.6      6.1      3.3      1.9      1.7 
 99 04 12 06     -3.4     -1.1     -2.8     -6.3     -5.0 
 99 04 12 09     -3.4     -1.7     -3.3     -6.3     -5.0 
 99 04 12 00      5.3      6.1      0.6     -0.8      2.8 
 99 04 12 03     -3.3     -1.1     -5.0     -5.5     -2.8 
 99 04 12 01      1.4      5.0     -2.2     -1.4      2.8 
 99 04 13 16      4.8      4.4      0.0     -2.4     -3.3 
 99 04 13 06      0.1      0.0     -2.2     -4.0     -3.3 
 99 04 13 14     -1.3     -0.6     -3.9     -4.4     -3.9 
 99 04 13 00      7.9      5.0      3.9      1.3      1.7 
 99 04 13 15      1.8      2.8     -3.3     -2.7     -3.9 
 99 04 13 10     -2.8     -1.7     -3.3     -5.3     -3.3 
 99 04 13 22      7.7      5.0      5.6     -3.3      0.0 
 99 04 13 09     -1.7     -0.6     -2.8     -4.2     -3.3 
 99 04 13 17      5.9      3.9      1.7     -3.6     -2.8 
 99 04 13 18      8.3      4.4      2.8     -3.4     -1.7 
 99 04 13 13     -1.4     -0.6     -3.9     -5.6     -4.4 
 99 04 13 03      0.9      1.1     -0.6     -3.6     -1.7 
 99 04 13 19      7.8      3.3      2.2     -3.3     -1.7 
 99 04 13 21      7.9      5.6      4.4     -2.8     -0.6 
 99 04 13 23      7.8      4.4      4.4     -3.5      0.0 
 99 04 13 07     -0.4      0.0     -1.7     -3.9     -2.8 
 99 04 13 20      8.3      3.9      4.4     -2.8     -0.6 
 99 04 13 08     -0.6      0.0     -2.8     -4.3     -2.8 
 99 04 13 04      0.3      0.0     -1.7     -3.7     -2.8 
 99 04 13 01      4.5      2.8      1.1     -1.3     -0.6 
 99 04 14 00      5.9      3.3      1.7     -3.6     -0.6 
 99 04 14 07     -2.4     -2.2     -5.0     -8.0     -6.1 
 99 04 14 14     -7.7     -6.7     -8.3     -9.1     -8.3 
 99 04 14 17      1.3     -0.6     -2.8     -9.1     -7.8 
 99 04 14 20      3.9     -0.6     -0.6     -7.3     -5.0 
 99 04 14 04      1.2      0.6     -2.2     -5.5     -3.3 
 99 04 14 12     -5.6     -4.4     -7.8     -9.9     -8.3 
 99 04 14 08     -3.7     -2.2     -5.6     -8.4     -6.7 
 99 04 14 02      2.6      2.2     -0.6     -4.4     -2.2 
 99 04 14 13     -7.3     -6.1     -7.8     -9.8     -8.3 
 99 04 14 11     -4.0     -3.9     -7.2     -9.7     -7.8 
 99 04 14 23      4.9     -0.6      0.6     -7.5     -4.4 
 99 04 14 10     -3.9     -3.3     -6.7     -9.3     -7.8 
 99 04 14 15     -4.3     -3.9     -7.8     -8.5     -8.9 
 99 04 14 09     -3.5     -2.8     -6.1     -8.9     -7.2 
 99 04 14 01      3.8      2.8      0.0     -4.0     -1.7 
 99 04 14 06     -0.4     -0.6     -3.3     -7.1     -5.0 
 99 04 14 05      0.8      0.6     -2.8     -5.9     -3.9 
 99 04 14 19      4.4     -0.6     -2.2     -7.7     -5.6 
 99 04 14 16     -1.8     -1.1     -4.4     -8.1     -8.9 
 99 04 14 21      4.1     -0.6      0.6     -7.8     -5.0 
 99 04 14 22      4.7     -0.6      1.7     -7.8     -5.0 
 99 04 14 18      2.4     -1.1     -2.2     -8.6     -6.7 
 99 04 14 03      1.8      1.1     -1.7     -5.0     -2.8 
 99 04 15 19      3.6     -1.7     -3.3     -8.7     -6.7 
 99 04 15 16     -3.4     -2.2     -6.7     -9.8    -10.6 
 99 04 15 02     -2.7     -3.3     -6.1     -9.3     -6.7 
 99 04 15 18      2.7     -1.7     -3.3     -9.6     -7.8 
 99 04 15 09     -6.5     -5.6     -8.3    -10.9     -8.9 
 99 04 15 23      3.6     -1.7     -1.1     -8.2     -5.0 
 99 04 15 04     -5.1     -4.4     -7.8    -10.3     -8.3 
 99 04 15 11     -5.6     -6.7     -9.4    -12.2    -10.0 
 99 04 15 17     -1.1     -1.1     -4.4    -10.3     -9.4 
 99 04 15 01     -0.7     -2.2     -4.4     -8.0     -5.0 
 99 04 15 05     -5.1     -5.0     -8.3    -10.6     -8.3 
 99 04 15 20      3.8     -1.1     -0.6     -8.1     -6.1 
 99 04 15 15     -7.3     -4.4    -10.6    -10.3    -11.1 
 99 04 15 10     -4.6     -5.0     -8.9    -11.5     -9.4 
 99 04 15 07     -6.3     -6.1     -8.9    -10.8     -8.9 
 99 04 15 22      3.6     -1.7     -0.6     -8.5     -6.1 
 99 04 15 21      2.8     -1.7      1.1     -8.6     -6.1 
 99 04 15 00      2.6     -1.1     -2.8     -7.4     -4.4 
 99 04 15 06     -5.7     -5.6     -8.9    -10.8     -8.3 
 99 04 15 13     -9.1     -8.3    -11.1    -13.2    -11.7 
 99 04 15 03     -4.1     -3.9     -7.2    -10.3     -7.8 
 99 04 15 08     -6.5     -6.1     -8.9    -10.7     -8.9 
 99 04 15 14     -9.9     -8.9    -11.1    -12.2    -11.7 
 99 04 15 12     -6.8     -7.2    -10.6    -12.9    -11.1 
 99 04 16 19      3.7     -0.6     -2.2     -8.1     -6.1 
 99 04 16 01     -0.7     -2.8     -5.6     -8.4     -5.6 
 99 04 16 14     -8.9     -6.1    -10.0     -9.6     -9.4 
 99 04 16 16     -0.7     -2.8     -4.4     -8.1     -8.3 
 99 04 16 11     -9.8     -8.3    -10.6    -11.7    -10.0 
 99 04 16 22      5.4      1.1      2.8     -6.3     -3.3 
 99 04 16 18      2.8     -1.1     -2.8     -8.9     -7.2 
 99 04 16 13    -10.3     -7.8     -9.4    -11.6     -9.4 
 99 04 16 05     -7.2     -6.7     -8.9    -12.1    -10.0 
 99 04 16 20      4.3      0.6      0.0     -7.4     -5.0 
 99 04 16 03     -5.9     -5.6     -8.9    -11.4     -8.9 
 99 04 16 04     -6.8     -6.7     -9.4    -12.0     -9.4 
 99 04 16 09     -9.2     -7.8    -10.0    -12.3    -10.6 
 99 04 16 17      2.1     -1.7     -3.3     -8.8     -7.8 
 99 04 16 12    -10.5     -8.3    -10.6    -11.8    -10.0 
 99 04 16 06     -6.9     -6.7     -8.9    -12.1    -10.0 
 99 04 16 21      5.3      1.1      2.8     -6.7     -3.9 
 99 04 16 10     -8.9     -7.8    -10.6    -12.1    -10.0 
 99 04 16 02     -3.3     -4.4     -7.2     -9.3     -6.7 
 99 04 16 00      1.9     -1.7     -3.9     -8.2     -5.6 
 99 04 16 23      5.3      1.1      1.1      8.1     -3.3 
 99 04 16 08     -8.0     -7.8     -9.4    -12.4    -10.6 
 99 04 16 07     -7.1     -7.2     -9.4    -12.3    -10.0 
 99 04 16 15     -5.6     -2.8     -8.3     -8.4     -8.9 
 99 04 17 10     -4.4     -2.2     -4.4     -5.9     -3.9 
 99 04 17 16      5.6      7.8      2.2     -0.3     -1.7 
 99 04 17 05     -2.7     -1.7     -4.4     -6.2     -4.4 
 99 04 17 20     11.9      9.4      8.9      0.7      3.3 
 99 04 17 06     -0.6     -1.7     -4.4     -6.1     -3.9 
 99 04 17 11     -3.3     -1.7     -5.0     -5.8     -3.9 
 99 04 17 21     12.8      7.8     10.6      0.6      3.3 
 99 04 17 02     -0.6     -0.6     -3.3     -5.7     -3.3 
 99 04 17 01      2.8      0.6     -2.2     -5.5     -2.8 
 99 04 17 07     -1.5     -0.6     -4.4     -5.9     -3.9 
 99 04 17 23     12.3      9.4      9.4      1.4      4.4 
 99 04 17 14     -3.1     -0.6     -2.8     -2.9     -2.8 
 99 04 17 03     -3.3     -1.7     -3.9     -6.7     -4.4 
 99 04 17 04     -3.8     -1.7     -3.9     -6.4     -5.0 
 99 04 17 00      4.5      1.1     -1.1     -6.2     -3.3 
 99 04 17 17      8.2      8.3      4.4     -1.2      0.0 
 99 04 17 09     -4.3     -2.2     -4.4     -5.9     -3.9 
 99 04 17 18      9.1      5.6      5.0      0.1      1.7 
 99 04 17 15     -0.2      5.0     -1.7     -1.2     -2.2 
 99 04 17 19     10.6      6.1      5.0      0.8      2.2 
 99 04 17 13     -3.4     -1.1     -3.3     -4.9     -3.3 
 99 04 17 08     -3.6     -1.7     -4.4     -5.9     -3.9 
 99 04 17 22     12.6      8.3     10.6      0.7      3.9 
 99 04 17 12     -3.3     -1.7     -3.9     -5.6     -3.3 
 99 04 18 20     13.0     10.6     11.1      2.4      5.0 
 99 04 18 16      8.2     11.7      5.6      3.1      2.2 
 99 04 18 14      0.6      3.3      1.1      1.2      1.7 
 99 04 18 08      1.2      2.8      1.1      0.0      1.7 
 99 04 18 05      0.4      2.2      1.7      0.4      1.7 
 99 04 18 03      1.4      2.8      1.1     -0.9      1.1 
 99 04 18 19     14.0     11.1      8.3      2.3      4.4 
 99 04 18 07      1.4      2.8      1.1      0.2      2.2 
 99 04 18 15      3.0      7.8      1.7      2.9      1.7 
 99 04 18 22     12.8     11.1     11.7      3.2      6.1 
 99 04 18 12      0.4      2.2      0.6     -0.2      1.7 
 99 04 18 10      0.3      2.2      0.6     -0.3      1.7 
 99 04 18 23     12.4     10.6     10.6      3.4      6.1 
 99 04 18 09      0.5      2.2      0.6     -0.2      1.7 
 99 04 18 04      0.3      1.7      1.1     -0.4      1.1 
 99 04 18 02      3.9      5.0      2.2      0.0      2.2 
 99 04 18 06      0.7      2.8      1.7      0.6      1.7 
 99 04 18 01      8.0      7.8      3.9      1.0      3.9 
 99 04 18 21     12.7     11.1     10.6      2.8      5.6 
 99 04 18 17     12.3     11.7      7.8      1.9      3.3 
 99 04 18 00     10.8      8.9      5.6      1.7      5.0 
 99 04 18 13      0.3      2.8      1.1      0.1      1.7 
 99 04 18 11      0.1      2.8      0.6     -0.1      1.7 
 99 04 18 18     13.5     11.1      7.8      1.9      3.9 
 99 04 19 14      1.6      5.0      2.8      2.7      3.3 
 99 04 19 19     12.9     11.1      9.4      4.6      5.6 
 99 04 19 15      3.6      7.2      3.3      4.0      3.3 
 99 04 19 23      9.9      8.9      8.9      3.3      4.4 
 99 04 19 18     14.6     12.2      8.3      5.3      5.6 
 99 04 19 16      8.8     12.2      6.1      5.3      3.9 
 99 04 19 22     12.1     10.0     10.6      5.2      5.6 
 99 04 19 05      2.2      3.9      2.2      1.4      3.3 
 99 04 19 13      2.4      4.4      2.8      2.2      3.9 
 99 04 19 17     12.4     13.9      7.8      5.2      5.0 
 99 04 19 20     13.0     11.1     11.1      4.8      5.6 
 99 04 19 00     11.4     10.6      7.2      3.6      6.7 
 99 04 19 02      5.3      7.2      3.3      2.6      5.0 
 99 04 19 04      2.4      3.9      2.2      1.3      3.3 
 99 04 19 21     12.9     11.1     11.1      5.5      6.1 
 99 04 19 01      9.9      9.4      5.6      3.6      6.1 
 99 04 19 03      3.2      5.0      2.8      1.5      3.9 
 99 04 20 08      3.7      5.6      2.8      0.0      1.7 
 99 04 20 09      3.7      5.0      2.2     -0.4      1.7 
 99 04 20 06      6.4      6.7      3.3      1.2      2.8 
 99 04 20 00      9.8      8.9      7.8      2.8      4.4 
 99 04 20 15      3.6      3.3      1.1     -2.3     -0.6 
 99 04 20 02      6.9      6.7      4.4      1.2      2.8 
 99 04 20 05      5.2      7.2      3.3      1.4      3.3 
 99 04 20 01      8.5      8.3      5.6      2.2      3.9 
 99 04 20 17      3.1      1.7      0.6     -2.2     -1.1 
 99 04 20 14      3.3      3.3      1.1     -2.3     -0.6 
 99 04 20 13      3.7      3.9      1.7     -2.1     -0.6 
 99 04 20 23      1.2      0.6      0.0     -3.4     -2.8 
 99 04 20 20      0.8      0.0      0.6     -1.9     -1.7 
 99 04 20 18      1.5      0.6      0.0     -1.6     -1.7 
 99 04 20 19      1.6      0.6      0.0     -1.4     -1.1 
 99 04 20 10      3.6      5.0      1.7     -0.8      1.1 
 99 04 20 12      2.7      4.4      2.2     -1.2      0.6 
 99 04 20 21      0.3     -0.6      0.0     -3.4     -2.8 
 99 04 20 04      4.3      6.7      3.3      1.7      3.3 
 99 04 20 16      4.6      3.9      1.7     -1.6     -0.6 
 99 04 20 07      5.6      6.7      3.3      0.6      2.2 
 99 04 20 22      0.7      0.0     -0.6     -3.9     -3.3 
 99 04 20 03      5.7      6.7      3.3      1.5      3.3 
 99 04 20 11      2.8      4.4      1.7     -0.9      1.1 
 99 04 27 18      1.7      0.6     -0.6     -0.6     -1.7 
 99 04 27 23      4.1      3.3      1.7     -1.6     -0.6 
 99 04 27 19      2.7      2.2      0.0     -0.5     -0.6 
 99 04 27 21      3.8      3.9      2.2     -0.8      0.6 
 99 04 27 17      1.5      1.1     -0.6     -2.4     -2.2 
 99 04 27 20      1.3      0.6      0.0     -1.1     -1.1 
 99 04 27 22      6.6      5.0      3.3      0.2      0.6 
 99 04 28 04      2.8      2.8      1.1     -2.2     -0.6 
 99 04 28 05      1.4      1.7      0.6     -2.6     -1.1 
 99 04 28 02      3.2      3.9      1.7     -1.7      0.0 
 99 04 28 07      3.2      2.8      0.6     -2.8     -1.7 
 99 04 28 03      2.6      3.3      1.1     -2.1     -0.6 
 99 04 28 08      1.8      1.1     -0.6     -3.4     -2.2 
 99 04 28 12     -0.2     -0.6     -1.1     -3.7     -2.8 
 99 04 28 16      1.4      0.6     -0.6     -3.4     -2.8 
 99 04 28 00      1.5      1.1      0.6     -2.2     -1.1 
 99 04 28 09      0.9      0.6     -0.6     -3.7     -2.8 
 99 04 28 13      0.3      0.0     -0.6     -3.9     -2.8 
 99 04 28 10      0.7      0.0     -1.1     -3.9     -2.8 
 99 04 28 18      1.9      2.2      0.0     -2.4     -2.2 
 99 04 28 23      2.4      2.2      0.0     -2.5     -2.2 
 99 04 28 20      3.6      3.3      0.6     -1.6     -1.7 
 99 04 28 21      1.7      1.1      0.0     -1.9     -1.7 
 99 04 28 22      1.5      1.1      0.0     -2.5     -2.2 
 99 04 28 06      1.3      2.2      0.6     -2.9     -1.7 
 99 04 28 15      1.0      0.6     -0.6     -3.8     -2.8 
 99 04 28 14      0.4      0.6     -0.6     -3.9     -2.2 
 99 04 28 17      0.7      0.0     -1.1     -3.2     -2.8 
 99 04 28 19      3.2      3.3      0.6     -1.8     -2.2 
 99 04 28 01      3.1      3.3      1.7     -1.3      0.6 
 99 04 29 02      0.4     -0.6     -0.6     -3.3     -2.8 
 99 04 29 18      1.5      0.6     -2.2     -3.3     -4.4 
 99 04 29 07     -0.9     -1.7     -2.2     -4.0     -3.3 
 99 04 29 08     -0.6     -1.1     -1.7     -4.1     -3.3 
 99 04 29 20      2.9      2.2     -0.6     -2.7     -3.3 
 99 04 29 03     -0.3     -1.1     -2.2     -4.4     -3.3 
 99 04 29 00      1.3      0.6     -0.6     -3.2     -2.8 
 99 04 29 22      1.9      1.7     -1.7     -4.3     -4.4 
 99 04 29 21      3.2      3.3     -0.6     -3.2     -3.3 
 99 04 29 06     -0.1     -0.6     -1.7     -4.1     -3.3 
 99 04 29 09      0.4      0.0     -1.7     -4.2     -3.3 
 99 04 29 19      2.6      1.7     -1.7     -2.3     -4.4 
 99 04 29 23      1.8      1.7     -2.2     -4.7     -4.4 
 99 04 29 01      1.1      0.6     -0.6     -3.4     -2.8 
 99 04 29 04     -0.9     -1.7     -2.2     -4.2     -3.3 
 99 04 29 17      0.7     -0.6     -2.8     -4.4     -5.0 
 99 04 29 10      0.3     -0.6     -1.7     -4.3     -3.3 
 99 04 30 19      1.7      2.2     -2.8     -4.6     -5.6 
 99 04 30 13     -1.7     -2.2     -3.3     -6.2     -5.0 
 99 04 30 06     -1.8     -2.8     -3.3     -6.6     -5.6 
 99 04 30 03     -0.1     -0.6     -2.2     -5.5     -4.4 
 99 04 30 20      2.4      2.2     -2.8     -5.1     -5.6 
 99 04 30 07     -2.2     -2.8     -3.3     -6.3     -5.6 
 99 04 30 01      1.4      1.7     -1.7     -5.4     -3.9 
 99 04 30 18      1.3      1.1     -2.8     -4.8     -5.0 
 99 04 30 14     -1.5     -1.7     -3.3     -6.9     -6.1 
 99 04 30 00      2.0      2.2     -1.7     -4.8     -4.4 
 99 04 30 12     -1.8     -2.2     -3.3     -6.4     -5.6 
 99 04 30 02      1.0      0.6     -2.2     -5.3     -4.4 
 99 04 30 23      6.4      3.9      0.6     -3.7     -1.7 
 99 04 30 17      1.4      1.1     -2.2     -5.1     -5.0 
 99 04 30 05     -1.6     -2.8     -3.3     -6.2     -5.0 
 99 04 30 16      1.3      1.1     -2.2     -5.8     -5.0 
 99 04 30 04     -0.7     -1.7     -2.8     -6.0     -5.0 
 99 04 30 15     -0.4     -0.6     -2.8     -6.8     -5.6 
 99 04 30 21      5.5      4.4     -0.6     -3.6     -3.9 
 99 04 30 08     -2.1     -2.2     -3.3     -5.7     -5.0 
 99 04 30 22      5.8      5.0      0.6     -3.3     -2.2 
 99 05 01 04     -1.1     -1.7     -3.3     -7.4     -5.0 
 99 05 01 14     -4.4     -2.2     -6.7     -4.2     -6.7 
 99 05 01 10     -5.2     -4.4     -7.2     -8.4     -7.2 
 99 05 01 01      2.1      0.0     -0.6     -4.8     -2.8 
 99 05 01 06     -2.4     -2.8     -6.1     -8.5     -6.1 
 99 05 01 08     -4.7     -5.0     -6.7     -8.8     -6.1 
 99 05 01 03     -0.4     -1.1     -2.8     -6.7     -3.9 
 99 05 01 05     -2.2     -2.8     -5.0     -8.0     -5.6 
 99 05 01 13     -5.2     -4.4     -7.2     -7.7     -6.7 
 99 05 01 11     -5.2     -4.4     -7.8     -8.4     -7.2 
 99 05 01 12     -5.1     -4.4     -7.2     -8.4     -6.7 
 99 05 01 07     -3.0     -3.3     -7.2     -8.4     -6.1 
 99 05 01 02      1.1     -0.6     -1.1     -4.7     -2.2 
 99 05 01 09     -4.9     -5.0     -7.2     -8.9     -6.7 
 99 05 01 00      4.2      1.1      0.0     -3.9     -2.2 
 99 11 09 11     -3.5     -3.3     -4.4     -6.5     -5.0 
 99 11 09 19      2.3      5.6      0.0     -3.2      0.1 
 99 11 09 14     -5.6     -5.0     -6.1     -7.4     -5.7 
 99 11 09 12     -4.5     -3.9     -5.0     -6.7     -5.3 
 99 11 09 04     -0.4     -1.1     -2.2     -4.2     -3.6 
 99 11 09 09     -0.7     -1.1     -2.2     -5.0     -3.8 
 99 11 09 08     -0.7     -1.1     -2.2     -4.4     -3.2 
 99 11 09 23     -0.2      6.1     -0.6      0.7      3.6 
 99 11 09 17     -5.6      2.2     -4.4     -5.2     -3.6 
 99 11 09 22      1.8      6.1      1.1     -0.4      3.8 
 99 11 09 13     -5.2     -3.9     -5.6     -7.2     -5.5 
 99 11 09 03     -0.1     -0.6     -1.7     -4.7     -3.3 
 99 11 09 05     -0.7     -1.1     -1.7     -4.1     -2.7 
 99 11 09 20      4.6      6.1      2.2     -2.1      2.5 
 99 11 09 16     -5.0     -0.6     -6.7     -7.0     -5.1 
 99 11 09 10     -1.4     -1.7     -2.8     -6.0     -4.6 
 99 11 09 07     -0.8     -1.7     -2.2     -4.3     -2.9 
 99 11 09 02     -0.6     -1.1     -1.7     -4.1     -2.7 
 99 11 09 21      5.6      6.1      2.8     -1.8      2.8 
 99 11 09 15     -5.7     -4.4     -6.7     -7.6     -5.5 
 99 11 09 06     -0.4     -1.1     -1.7     -4.2     -2.9 
 99 11 09 01      0.2     -0.6     -1.1     -4.1     -2.4 
 99 11 10 06     -4.1      1.7      1.1      1.1      3.1 
 99 11 10 09     -2.9      3.9      1.7     -0.4      2.3 
 99 11 10 13     -1.4      5.6      4.4      2.8      4.4 
 99 11 10 22      8.1      8.3      5.6      2.1      4.5 
 99 11 10 14     -1.4      5.0      4.4      1.3      3.4 
 99 11 10 20     10.3     10.6      6.7      2.2      4.7 
 99 11 10 19      9.3     10.6      5.6      1.4      3.2 
 99 11 10 02     -2.6      0.0     -1.7      0.6      2.2 
 99 11 10 11     -0.9      4.4      2.2      2.2      2.9 
 99 11 10 01     -1.7      0.6     -1.7     -0.1      0.1 
 99 11 10 07     -4.1      2.2      2.2      1.5      2.7 
 99 11 10 03     -3.1      0.0     -1.7      0.9      2.6 
 99 11 10 10     -2.4      3.3      1.1      0.7      2.5 
 99 11 10 23      7.1      7.8      4.4      1.6      3.7 
 99 11 10 16      0.1      8.3      4.4      1.0      2.4 
 99 11 10 00     -1.1      4.4     -1.1      0.8      0.8 
 99 11 10 05     -4.1      1.1     -0.6      1.3      3.3 
 99 11 10 17      2.4     10.0      5.0      1.5      2.9 
 99 11 10 15     -1.0      5.6      4.4      1.1      2.2 
 99 11 10 04     -3.3      0.6     -1.1      0.9      2.6 
 99 11 10 12     -1.0      5.0      3.9      2.9      4.2 
 99 11 10 08     -3.8      2.8      3.3      0.4      2.6 
 99 11 10 21      9.8      9.4      6.7      2.3      5.6 
 99 11 11 22     10.2     13.9      7.8      5.2      8.0 
 99 11 11 21     13.3     13.3      8.9      4.6      8.0 
 99 11 11 20     12.8     12.2      8.3      3.8      6.9 
 99 11 11 11      0.1      5.0      3.9      0.1      1.9 
 99 11 11 17      6.4      8.3      5.6      2.1      3.7 
 99 11 11 03      1.0      4.4      1.7     -0.1      2.0 
 99 11 11 04      0.9      3.9      1.7     -0.8      1.7 
 99 11 11 07     -0.7      4.4      3.3     -0.1      2.2 
 99 11 11 19     11.8     11.7      7.2      3.6      5.7 
 99 11 11 15      3.5      6.1      4.4      0.6      2.3 
 99 11 11 06     -0.4      4.4      3.9     -0.3      2.1 
 99 11 11 10     -0.6      4.4      3.3     -0.2      2.1 
 99 11 11 12      0.4      5.0      3.9      0.3      2.0 
 99 11 11 00      5.1      7.8      3.9      1.4      3.0 
 99 11 11 02      2.0      5.6      1.7      0.2      2.3 
 99 11 11 09     -1.2      4.4      2.2     -0.6      1.9 
 99 11 11 05     -0.2      3.3      2.2     -0.1      2.1 
 99 11 11 08     -0.7      4.4      3.3     -0.2      2.1 
 99 11 11 23      6.6     13.3      6.7      5.8      7.7 
 99 11 11 01      3.3      6.7      3.3      0.4      2.6 
 99 11 11 16      5.8      7.8      5.0      1.3      3.0 
 99 11 11 13      2.7      5.6      3.9      0.1      1.9 
 99 11 11 14      4.1      5.6      3.9      0.2      1.8 
 99 11 12 06      1.2      5.6      4.4      3.9      6.3 
 99 11 12 10      1.1      5.0      2.8      3.8      5.7 
 99 11 12 04      1.1      6.1      6.1      2.9      5.1 
 99 11 12 02      1.4      5.6      5.0      2.4      4.7 
 99 11 12 12      1.5      5.0      2.8      3.4      5.4 
 99 11 12 20     13.2     15.0      9.4      7.1      8.7 
 99 11 12 13      0.7      4.4      2.8      3.7      5.5 
 99 11 12 05      1.1      6.1      5.0      3.6      6.1 
 99 11 12 17      1.6     12.2      5.6      4.4      5.6 
 99 11 12 08      1.6      5.0      2.8      3.8      6.1 
 99 11 12 03      1.2      6.1      5.0      2.3      4.7 
 99 11 12 00      4.7     10.6      5.6      4.1      5.5 
 99 11 12 01      2.7      6.7      3.9      3.0      5.2 
 99 11 12 16      0.1      8.9      4.4      3.4      5.3 
 99 11 12 15      0.2      5.0      3.9      3.9      5.4 
 99 11 12 19     11.4     15.0      8.3      6.4      7.7 
 99 11 12 22      9.1     15.0      7.8      7.9      9.6 
 99 11 12 11      1.6      5.0      3.3      3.3      5.6 
 99 11 12 21     12.7     14.4     10.0      7.3      9.1 
 99 11 12 09      1.5      5.0      3.3      4.1      6.1 
 99 11 12 07      1.2      5.6      3.9      3.4      5.9 
 99 11 12 23      5.9     15.0      5.0      8.5      8.9 
 99 11 12 18      6.1     13.9      6.7      5.4      6.6 
 99 11 12 14      0.6      4.4      3.3      3.4      5.6 
 99 11 13 05      0.7      5.6      2.8      3.7      5.8 
 99 11 13 09     -0.5      5.0      3.3      2.8      5.2 
 99 11 13 03      1.1      6.1      3.9      3.9      6.3 
 99 11 13 00      4.3     13.9      4.4      7.1      7.4 
 99 11 13 08     -0.1      5.0      2.8      3.1      5.4 
 99 11 13 01      2.9      7.2      4.4      5.1      6.8 
 99 11 13 11     -0.8      5.0      4.4      2.6      5.1 
 99 11 13 17      1.4     11.7      5.6      3.3      5.5 
 99 11 13 04      1.0      5.6      3.3      3.8      5.9 
 99 11 13 16      1.0      7.8      2.8      2.6      4.8 
 99 11 13 20     13.6     13.9      9.4      6.6      8.1 
 99 11 13 13     -0.6      4.4      2.2      2.2      4.8 
 99 11 13 12     -0.6      4.4      3.3      2.5      5.0 
 99 11 13 19     11.7     13.3      8.9      4.9      6.9 
 99 11 13 10     -0.3      5.0      3.9      2.7      5.1 
 99 11 13 22      8.7     13.3      7.2      8.9     11.1 
 99 11 13 14     -0.1      4.4      1.7      2.2      4.5 
 99 11 13 18      5.7     12.8      6.7      3.9      6.0 
 99 11 13 07      0.4      5.0      2.8      3.1      5.7 
 99 11 13 21     13.2     13.3     10.6      7.6      9.7 
 99 11 13 02      1.9      6.1      3.9      4.3      6.4 
 99 11 13 23      5.3     13.9      5.0     10.3     11.5 
 99 11 13 06      0.8      5.0      3.3      3.3      5.9 
 99 11 13 15      0.9      3.9      2.2      2.6      4.4 
