1806010000,1.68,182.7,2.45
1806010001,2.07,196.2,2.64
1806010002,1.66,185,2.55
1806010003,2.04,195,2.74
1806010004,2.43,201.3,3.13
1806010005,2,199.4,2.55
1806010006,2.25,214.2,2.84
1806010007,1.82,208.7,2.64
1806010008,2.48,205.7,2.94
1806010009,1.82,196.6,2.45
1806010010,1.09,200.9,2.16
1806010011,0.52,204.1,1.37
1806010012,1.68,195.5,2.06
1806010013,1.5,202.8,2.16
1806010014,0.37,199.4,0.98
1806010015,0.05,189.5,0.29
1806010016,0.19,187.3,0.68
1806010017,0.31,187.7,0.59
1806010018,0.49,174.8,1.76
1806010019,1.86,119.3,2.25
1806010020,1.75,123.3,2.06
1806010021,1.33,125.2,1.57
1806010022,1.38,135.2,1.47
1806010023,1.22,142,1.57
1806010024,1.72,141.2,2.35
1806010025,2.27,142.8,2.45
1806010026,2.09,140.9,2.45
1806010027,2.25,131.6,2.55
1806010028,2.17,132.4,2.35
1806010029,2.16,130,2.35
1806010030,1.8,119.7,2.25
1806010031,2.16,116.3,2.45
1806010032,2.44,118.2,2.64
1806010033,2.43,115,2.74
1806010034,2.1,121.9,2.55
1806010035,1.86,128.2,2.25
1806010036,1.62,124.2,1.96
1806010037,1.41,125.3,1.67
1806010038,0.43,125.6,1.18
1806010039,0.6,134.8,1.18
1806010040,1.18,125.9,1.57
1806010041,1.22,130.5,1.67
1806010042,1,115.2,1.47
1806010043,1.35,110.3,1.57
1806010044,1.53,110.1,1.86
1806010045,1.43,94.2,1.76
1806010046,1.6,96.4,1.86
1806010047,1.45,96.8,1.67
1806010048,1.45,111.7,1.76
1806010049,1.83,116.1,2.06
1806010050,1.84,118.3,2.25
1806010051,1.97,121.4,2.35
1806010052,2.4,122.8,2.84
1806010053,2.58,119.5,3.04
1806010054,2.62,112.3,3.04
1806010055,2.25,107.2,2.84
1806010056,2.8,97,3.53
1806010057,3.01,88.2,3.43
1806010058,2.79,88.5,3.23
1806010059,2.35,82.4,3.13
1806010100,2.39,83.1,2.84
1806010101,1.79,83.2,2.84
1806010102,2.24,81.7,2.74
1806010103,2.9,86.8,3.43
1806010104,2.74,84.9,3.33
1806010105,2.43,89.7,3.13
1806010106,2.91,87.8,3.33
1806010107,2.97,89.1,3.33
1806010108,2.91,90.5,3.23
1806010109,2.7,101.3,3.43
1806010110,2,96.7,2.55
1806010111,1.94,106,2.35
1806010112,1.17,125.5,1.96
1806010113,1.28,141.4,1.76
1806010114,1.12,148.7,1.76
1806010115,0.52,136.3,0.88
1806010116,0.64,130.9,1.08
1806010117,0.02,131.3,0.2
1806010118,0.08,131.3,0.49
1806010119,0.01,131.3,0.2
1806010120,0,,0
1806010121,0,,0
1806010122,0,,0
1806010123,0.11,53.11,0.39
1806010124,0.25,53.02,0.88
1806010125,1.23,27.82,1.57
1806010126,1.12,23.95,1.37
1806010127,1.35,23.92,1.67
1806010128,1.29,20.15,1.57
1806010129,1.29,13.51,1.67
1806010130,1.88,16.03,2.45
1806010131,1.95,19.11,2.25
1806010132,1.66,20.48,1.76
1806010133,1.67,22.59,1.86
1806010134,1.61,27.32,1.86
1806010135,1.68,32.83,1.86
1806010136,1.67,34.33,1.86
1806010137,1.39,34.29,1.76
1806010138,1.32,34.94,1.47
1806010139,1.62,38.93,2.06
1806010140,2.15,43.79,2.45
1806010141,2.27,48.05,2.55
1806010142,1.94,53.86,2.25
1806010143,2.22,54.1,2.55
1806010144,1.94,52.54,2.35
1806010145,1.82,53.53,2.25
1806010146,1.49,57.3,1.86
1806010147,1.66,58.53,1.96
1806010148,1.73,58.52,2.16
1806010149,2.22,56.26,2.55
1806010150,1.8,60.33,2.06
1806010151,1.76,58.45,2.06
1806010152,1.17,63.61,1.67
1806010153,0.87,66.03,1.08
1806010154,0.63,66.07,0.88
1806010155,0.78,66.18,1.08
1806010156,1.21,66.26,1.47
1806010157,1.64,82,1.96
1806010158,1.76,91.9,1.96
1806010159,1.19,81.3,1.67
1806010200,1.22,82.7,1.57
1806010201,1.32,82.3,1.76
1806010202,1.46,84.6,1.96
1806010203,1.7,86.3,2.16
1806010204,1.66,86.2,1.96
1806010205,1.59,87.2,2.16
1806010206,1.35,89.6,1.86
1806010207,1.21,77.82,1.86
1806010208,1.83,83.9,2.25
1806010209,1.7,94.4,2.25
1806010210,1.5,103.7,1.76
1806010211,1.29,103.8,1.76
1806010212,1.07,97.1,1.28
1806010213,1.11,97.1,1.47
1806010214,1.05,99.6,1.67
1806010215,0.94,95.2,1.28
1806010216,0.99,95.3,1.47
1806010217,0.35,96.2,0.88
1806010218,0,,0.1
1806010219,0.12,104.9,0.59
1806010220,0.47,122.2,0.68
1806010221,0.1,121.7,0.39
1806010222,0,,0
1806010223,0,,0
1806010224,0,,0.1
1806010225,0.01,121.6,0.2
1806010226,0.08,117.7,0.29
1806010227,0.01,117.7,0.1
1806010228,0,,0
1806010229,0,,0
1806010230,0.12,61.57,0.39
1806010231,0.75,61.28,1.08
1806010232,2.34,16.94,3.04
1806010233,2.86,10.7,3.13
1806010234,3.02,6.22,3.53
1806010235,3.24,4.19,3.63
1806010236,3.2,357,3.53
1806010237,3.31,348.1,3.72
1806010238,3.24,348,3.63
1806010239,2.99,338.4,3.43
1806010240,2.39,342.9,3.04
1806010241,2.43,340.8,2.94
1806010242,2.45,335.8,2.74
1806010243,2.09,339.7,2.64
1806010244,1.86,341.6,2.64
1806010245,2.03,335.2,2.45
1806010246,2,331.5,2.35
1806010247,2.08,332.3,2.25
1806010248,2.04,331.5,2.35
1806010249,2.28,329.8,2.45
1806010250,2.06,333.8,2.55
1806010251,1.86,335.1,2.25
1806010252,1.75,345.4,2.06
1806010253,1.58,352.7,2.06
1806010254,1.97,359.1,2.16
1806010255,1.95,6.3,2.35
1806010256,1.93,358.3,2.16
1806010257,1.9,359.2,2.25
1806010258,1.61,357.8,2.06
1806010259,1.68,0.84,1.96
1806010300,1.7,2.59,1.86
1806010301,1.32,3,1.76
1806010302,1.23,4.06,1.57
1806010303,1.28,4.24,1.47
1806010304,1.1,4.27,1.28
1806010305,0.82,4.27,1.18
1806010306,0.66,4.27,0.88
1806010307,0.36,4.25,0.68
1806010308,0.01,4.24,0.2
1806010309,0,,0
1806010310,0,,0
1806010311,0,,0
1806010312,0,,0
1806010313,0,,0
1806010314,0,,0
1806010315,0.02,4.41,0.39
1806010316,0.41,4.43,0.59
1806010317,0.6,4.5,0.88
1806010318,1.3,70.7,2.16
1806010319,2.17,126.7,2.64
1806010320,2.47,127.9,2.64
1806010321,2.52,129.3,2.84
1806010322,2.7,125.4,3.04
1806010323,2.66,122.8,3.04
1806010324,2.59,122,2.84
1806010325,2.56,116.9,2.94
1806010326,2.94,110.2,3.43
1806010327,2.87,105.5,3.33
1806010328,2.84,100.8,3.43
1806010329,3.17,100.7,3.72
1806010330,3.27,102.1,3.82
1806010331,3.34,105.5,3.63
1806010332,3.04,105.6,3.53
1806010333,2.55,106.7,2.94
1806010334,2,111.2,2.45
1806010335,1.75,118.5,2.45
1806010336,1.35,121.7,1.76
1806010337,1.03,127.3,1.37
1806010338,0.58,127.3,0.78
1806010339,0.48,126.4,0.88
1806010340,0.6,126.4,0.78
1806010341,0.63,126.5,0.98
1806010342,0.42,126.4,0.68
1806010343,0.2,126.4,0.49
1806010344,0,,0
1806010345,0,,0
1806010346,0,,0
1806010347,0.25,55.58,1.76
1806010348,1.95,37.02,2.35
1806010349,2.06,23.79,2.25
1806010350,1.67,16.79,1.96
1806010351,1.24,32.5,1.47
1806010352,1.32,34.73,1.76
1806010353,1.87,18.4,2.64
1806010354,2.56,15.31,2.84
1806010355,1.94,14.8,2.25
1806010356,1.68,14.69,1.86
1806010357,1.94,11.28,2.16
1806010358,1.66,10.85,2.06
1806010359,1.53,10.45,1.67
1806010400,1.31,10.4,1.47
1806010401,0.9,10.4,1.18
1806010402,0.88,10.28,1.18
1806010403,0.88,10.17,1.18
1806010404,0.87,10.12,0.98
1806010405,0.77,10.09,0.88
1806010406,0.59,10.37,0.98
1806010407,1.24,10.33,1.37
1806010408,1.21,10.49,1.67
1806010409,1.12,10.49,1.47
1806010410,0.87,9.8,1.28
1806010411,0.78,9.63,1.18
1806010412,0.7,9.01,0.88
1806010413,1.73,305.2,2.35
1806010414,1.17,279.7,1.76
1806010415,1.13,279,1.67
1806010416,0.75,280.3,1.37
1806010417,0.74,279.3,1.57
1806010418,1.3,249.9,1.76
1806010419,1.19,266.2,1.86
1806010420,1.24,274.5,1.57
1806010421,1.38,273.7,1.86
1806010422,1.38,278.1,2.16
1806010423,2.18,267,3.23
1806010424,2.24,266.6,4.51
1806010425,4.75,283,8.03
1806010426,3.69,283.3,8.62
1806010427,8.76,308.8,11.66
1806010428,10.64,306.3,14.5
1806010429,9.7,305.3,13.13
1806010430,8.5,296.2,12.64
1806010431,8.03,304.8,12.44
1806010432,10.56,297.1,14.01
1806010433,9.93,313.8,12.64
1806010434,9.54,312.9,12.05
1806010435,5.67,323,8.13
1806010436,6.96,330.3,9.5
1806010437,11.1,319.6,14.99
1806010438,10.01,336.4,12.84
1806010439,9.57,334.9,12.64
1806010440,6.8,342.7,9.7
1806010441,7.59,345.9,10.68
1806010442,7.82,350.1,11.37
1806010443,11.08,350.1,16.46
1806010444,12.66,356.4,16.56
1806010445,9.58,350,13.91
1806010446,8.1,350.5,12.05
1806010447,10.82,350,15.19
1806010448,8.98,356.1,14.4
1806010449,11.86,353.4,13.72
1806010450,10.61,350.1,14.89
1806010451,9.34,347.2,12.93
1806010452,8.28,354.2,11.27
1806010453,9.31,357.3,12.84
1806010454,9.57,350.2,13.42
1806010455,10.12,353.9,12.44
1806010456,10.56,344.3,14.01
1806010457,7.98,356.9,11.07
1806010458,10.59,359.2,14.01
1806010459,8.86,355.5,12.25
1806010500,8.34,358.2,12.15
1806010501,10.41,357.9,13.82
1806010502,9.33,2.63,13.42
1806010503,10.38,358.1,13.33
1806010504,7.21,2.48,9.99
1806010505,8.5,9.82,11.37
1806010506,7.55,12.85,10.68
1806010507,7.46,359.4,9.41
1806010508,6.42,1.22,8.82
1806010509,8.02,14.39,10.39
1806010510,6.81,12.51,8.92
1806010511,8.94,5.14,11.07
1806010512,8.81,9.27,11.66
1806010513,7.59,6.7,9.99
1806010514,6.41,19.56,12.05
1806010515,11.02,11.83,14.01
1806010516,7.43,26.29,10.97
1806010517,4.97,24.52,7.45
1806010518,8.34,13.23,10.58
1806010519,7.59,11.3,10.78
1806010520,6.01,19.07,8.33
1806010521,7.36,16.94,11.27
1806010522,9.83,17.63,11.27
1806010523,8.58,17.57,11.56
1806010524,8.56,13.7,10.58
1806010525,8.22,19.08,11.46
1806010526,8.14,5.85,9.41
1806010527,5.54,17.6,7.55
1806010528,8.1,32.72,10.19
1806010529,7.93,28.02,9.41
1806010530,7.34,25.12,9.41
1806010531,6.62,12.79,8.72
1806010532,5.21,19.39,6.47
1806010533,5.6,24.67,7.84
1806010534,6.45,27.81,7.94
1806010535,4.94,32.38,6.17
1806010536,5.78,29.1,7.16
1806010537,4.65,40.62,6.27
1806010538,4.79,44.7,6.96
1806010539,4.89,45.67,5.98
1806010540,5.66,53.46,7.16
1806010541,3.25,41.43,5.09
1806010542,2.21,67.08,4.12
1806010543,2.93,85,3.92
1806010544,2.93,95.9,3.43
1806010545,2.04,93,2.35
1806010546,2.17,107.2,2.94
1806010547,2.11,132.1,2.64
1806010548,2.55,134.7,3.04
1806010549,2.2,136.9,2.74
1806010550,1.74,156,2.74
1806010551,2.34,166.6,2.74
1806010552,2.28,178.2,2.74
1806010553,1.46,187.1,2.64
1806010554,1.81,197.7,2.35
1806010555,1.39,198.1,2.06
1806010556,1.04,209.9,1.47
1806010557,0.24,196.5,1.18
1806010558,0.29,189.6,0.59
1806010559,0.12,189.6,0.49
1806010600,0.25,189.6,0.49
1806010601,0.41,160.4,0.59
1806010602,1.2,119.9,1.76
1806010603,2.01,105.3,2.64
1806010604,2.96,103,3.23
1806010605,3.18,101.5,4.12
1806010606,5,100.9,6.17
1806010607,5.13,91.1,6.08
1806010608,5.87,86.4,7.84
1806010609,5.48,83.1,8.13
1806010610,5.46,78.22,8.23
1806010611,7.6,73.23,9.99
1806010612,8.17,78.57,9.8
1806010613,7.04,76.13,8.82
1806010614,6.64,68.53,9.6
1806010615,5.49,72.96,8.33
1806010616,6.88,76.8,8.23
1806010617,6.3,73.42,7.64
1806010618,7.36,73.19,8.62
1806010619,7.01,71.72,8.92
1806010620,6.27,74,7.64
1806010621,5.6,75.55,7.35
1806010622,5.4,75.39,7.64
1806010623,5.36,69.19,7.16
1806010624,3.38,66.12,4.9
1806010625,3.71,64.64,5.09
1806010626,3.14,49.48,4.51
1806010627,2.7,47.38,3.82
1806010628,3.27,63.5,4.51
1806010629,3.55,48.39,5.09
1806010630,3.62,31.51,5
1806010631,3.38,38.52,4.7
1806010632,2.87,65.18,3.92
1806010633,3.37,43.63,5.68
1806010634,3.36,41.62,5.39
1806010635,2.73,14.86,4.02
1806010636,2.59,314.2,3.53
1806010637,2.15,296.7,3.43
1806010638,1.69,277.1,3.04
1806010639,1.24,269.6,2.25
1806010640,2.31,296,4.02
1806010641,3.57,304,4.8
1806010642,2.85,305.7,4.21
1806010643,2.8,315.6,3.53
1806010644,2.63,303.7,3.82
1806010645,1.76,284.7,2.64
1806010646,3.33,300.8,4.6
1806010647,2.79,295.2,3.72
1806010648,3.75,315.7,5.2
1806010649,5.65,312.7,7.55
1806010650,4.67,305.8,6.37
1806010651,3.82,313.1,5
1806010652,4.3,315.1,5
1806010653,4.53,311.2,5.98
1806010654,2.82,303.1,4.31
1806010655,2.8,302.3,4.02
1806010656,2.14,321.7,3.04
1806010657,3.33,323.8,4.51
1806010658,2.49,304.2,3.92
1806010659,2.79,309.8,3.33
1806010700,2.79,311.8,4.02
1806010701,2.65,325.3,3.43
1806010702,2.98,325.2,3.43
1806010703,2.76,327.8,3.33
1806010704,2.91,322.5,3.43
1806010705,2.34,317.3,2.94
1806010706,2.25,335.6,2.84
1806010707,2.88,315,3.23
1806010708,2.26,315.4,2.84
1806010709,2.27,323.9,2.64
1806010710,1.55,327.1,1.96
1806010711,1.48,335.8,2.06
1806010712,1.41,339.3,1.67
1806010713,1.61,326.5,1.96
1806010714,1.94,336,2.25
1806010715,1.95,343.4,2.25
1806010716,1.87,345.5,2.25
1806010717,1.27,345.3,1.47
1806010718,1.2,0.97,2.06
1806010719,2,359.1,2.45
1806010720,1.92,344.8,2.45
1806010721,1.9,337.1,2.06
1806010722,1.8,337,1.96
1806010723,1.82,331,2.35
1806010724,1.82,329.8,2.45
1806010725,1.71,332.7,2.06
1806010726,1.69,321.5,2.25
1806010727,1.43,314.9,2.06
1806010728,1.72,319.3,2.16
1806010729,1.19,335.3,1.47
1806010730,0.8,340.7,1.86
1806010731,0.72,326.6,1.28
1806010732,0.48,324.1,0.88
1806010733,0.09,313.5,0.49
1806010734,1.51,261.9,2.16
1806010735,1.23,251.5,1.67
1806010736,1.78,254.1,2.06
1806010737,1.87,246.8,2.16
1806010738,1.96,249.7,2.35
1806010739,2.13,246.7,2.55
1806010740,1.17,274.6,2.06
1806010741,0.83,281.7,1.57
1806010742,0.84,281.8,1.67
1806010743,1.15,271.1,1.86
1806010744,0.95,274.8,1.76
1806010745,1.05,263.2,1.67
1806010746,0.41,271.1,1.08
1806010747,0.73,267.6,1.28
1806010748,0.51,289.2,1.18
1806010749,0.57,257.6,0.98
1806010750,0.3,269.4,0.78
1806010751,0.08,268.1,0.39
1806010752,0.03,237.2,0.29
1806010753,0.2,21.87,0.68
1806010754,0.3,158.3,0.68
1806010755,0.27,178,1.08
1806010756,0.67,264.9,1.28
1806010757,0.44,297.3,1.08
1806010758,0.77,277.4,1.28
1806010759,1.49,262.1,2.06
1806010800,1.12,260.3,1.86
1806010801,1.14,262.5,1.76
1806010802,0.78,256.1,0.98
1806010803,0.57,256.7,1.08
1806010804,0.41,268.1,0.98
1806010805,0.63,283.3,1.08
1806010806,1.09,269,1.76
1806010807,0.59,291.5,1.37
1806010808,0.12,330.2,0.68
1806010809,0.2,342.9,0.59
1806010810,0.34,359.3,0.78
1806010811,0.11,6.96,0.29
1806010812,0.15,270.5,0.78
1806010813,0.17,267,0.78
1806010814,0,,0
1806010815,0,,0
1806010816,0.12,286.2,0.68
1806010817,1.04,274.4,1.57
1806010818,0.69,272.3,1.37
1806010819,1.05,268.1,1.47
1806010820,0.72,251.7,0.88
1806010821,0.39,273.8,0.68
1806010822,0.35,263,0.59
1806010823,0.7,255.1,0.98
1806010824,0.94,277.5,1.28
1806010825,0.91,253.2,1.28
1806010826,1.3,224.3,1.96
1806010827,1.71,229.6,2.35
1806010828,1.4,233.6,1.76
1806010829,1.44,246.4,2.25
1806010830,2.12,265.4,2.84
1806010831,1.8,257.9,2.16
1806010832,0.96,241.6,1.67
1806010833,1.41,242.6,2.06
1806010834,1.55,253.3,2.16
1806010835,2.27,244.6,2.74
1806010836,1.57,247.3,2.55
1806010837,1.65,231.4,4.02
1806010838,1.87,313,2.64
1806010839,3.45,248.5,4.21
1806010840,2.79,249.1,3.63
1806010841,2.4,288.3,4.9
1806010842,4.07,312.5,5.29
1806010843,1.93,277.4,4.9
1806010844,5.08,302.9,6.08
1806010845,4.22,287.3,6.56
1806010846,5.35,297.7,7.16
1806010847,5.58,294.5,7.84
1806010848,4.52,289.2,6.47
1806010849,5.09,299.4,6.27
1806010850,4.52,308.6,6.17
1806010851,5.59,304.5,6.86
1806010852,4.96,283.9,7.05
1806010853,3.41,286,5.2
1806010854,3.94,292.1,5.88
1806010855,4.31,304.1,5.29
1806010856,5.36,304.6,6.86
1806010857,4.62,300.3,7.25
1806010858,5.89,295.7,7.55
1806010859,4.71,294.6,6.27
1806010900,4.69,298.2,7.25
1806010901,6.56,307.9,8.13
1806010902,5.84,306.3,7.16
1806010903,4.46,308,7.05
1806010904,5.11,299.6,7.45
1806010905,3.87,285.3,5.98
1806010906,4.69,300.7,6.86
1806010907,6.99,303.5,8.82
1806010908,4.65,299.8,6.66
1806010909,7.06,301.1,8.33
1806010910,5.57,298,7.16
1806010911,6.09,295.9,8.23
1806010912,4.76,309.3,6.66
1806010913,5.48,310.1,6.86
1806010914,5.91,312.9,7.55
1806010915,4.39,291.2,6.66
1806010916,3.42,294.9,5
1806010917,5.13,298.6,7.74
1806010918,6.25,297.8,8.13
1806010919,6.88,315.3,8.72
1806010920,6.72,310.5,7.94
1806010921,5.6,302.1,7.45
1806010922,6,309.1,7.74
1806010923,6.14,313.9,7.84
1806010924,4.81,287.7,7.55
1806010925,5.01,307.8,6.66
1806010926,4.65,295.9,7.45
1806010927,5.3,300.2,6.47
1806010928,4.36,297.5,5.78
1806010929,2.75,279.4,4.9
1806010930,3.21,322.8,5.09
1806010931,3.78,324.8,4.7
1806010932,2.91,330.7,3.43
1806010933,4.34,311.6,6.86
1806010934,5.72,307.1,7.55
1806010935,5.85,306.5,8.03
1806010936,3.32,318.8,5.68
1806010937,7.36,313.8,9.7
1806010938,7,300,8.62
1806010939,6.56,308.4,9.01
1806010940,5.84,303.7,8.72
1806010941,5.04,308.4,7.55
1806010942,5.22,308.7,7.05
1806010943,5.89,309.3,6.96
1806010944,5.62,309.4,6.66
1806010945,5.11,303.8,6.17
1806010946,3.67,314.1,5.49
1806010947,3.87,270.7,5.88
1806010948,2.56,279,5
1806010949,4.12,295.1,5.78
1806010950,3.9,300.4,5.49
1806010951,4.09,303.8,5.49
1806010952,3.83,285.6,6.27
1806010953,3.8,283,6.37
1806010954,4.27,267.9,5.98
1806010955,4.4,253.7,6.08
1806010956,3.32,281.9,5.78
1806010957,6.6,324.7,8.52
1806010958,7.14,322.9,8.62
1806010959,7.6,315.3,11.27
1806011000,5.96,313.1,7.64
1806011001,6.73,312.6,7.84
1806011002,6.03,302.4,7.55
1806011003,5.23,303.6,6.96
1806011004,6.4,312.6,8.82
1806011005,6.51,307.5,7.55
1806011006,5.27,310.8,5.98
1806011007,4.04,312.8,5.49
1806011008,2.58,306.7,6.08
1806011009,5.44,292.4,7.64
1806011010,4.62,295.1,6.56
1806011011,4.2,293.1,6.08
1806011012,4.33,276.9,5.78
1806011013,3.51,284.9,6.37
1806011014,3.16,297,4.7
1806011015,2.52,278.8,4.21
1806011016,2.4,274.3,4.6
1806011017,2.07,311,6.37
1806011018,4.3,278,6.96
1806011019,3.02,282.6,4.9
1806011020,3.14,280.7,4.41
1806011021,3.01,280.1,4.51
1806011022,3.18,287.5,4.31
1806011023,3.81,287.1,5.88
1806011024,3.16,283.2,5.59
1806011025,6.69,303.2,8.03
1806011026,2.97,303.5,4.8
1806011027,3.93,279.9,6.27
1806011028,2.36,304.4,3.72
1806011029,5.1,308.9,7.64
1806011030,2.93,280.8,5.39
1806011031,3.35,287.5,5.88
1806011032,2.13,295.1,2.94
1806011033,2.13,312.3,5.09
1806011034,5.03,314.3,6.27
1806011035,5.01,314.3,6.47
1806011036,4.32,314.9,5.78
1806011037,2.98,288.5,4.41
1806011038,2.97,288.6,6.08
1806011039,3.96,294.2,6.56
1806011040,7.01,298,9.99
1806011041,8.29,300.9,10.19
1806011042,5.82,306.4,8.62
1806011043,4.4,298.2,7.25
1806011044,4.48,298,7.05
1806011045,5.85,307.9,6.96
1806011046,3.26,292.4,5.49
1806011047,3.28,300.6,7.05
1806011048,2.38,293.4,4.8
1806011049,3.75,288.4,5.59
1806011050,5.47,309.6,6.86
1806011051,3.98,261.2,6.08
1806011052,5.02,277.5,7.55
1806011053,5.63,291.8,8.43
1806011054,6.28,294.8,8.52
1806011055,5.84,307.3,7.25
1806011056,4.7,294.9,8.13
1806011057,4.46,282.7,8.03
1806011058,2.97,279.6,6.76
1806011059,3.37,278.9,6.37
1806011100,4.88,292.2,7.16
1806011101,2.05,285.1,5.88
1806011102,4.72,271.1,8.33
1806011103,4.2,277.5,7.55
1806011104,4.22,281,6.27
1806011105,5.71,290.6,9.8
1806011106,6.26,301,11.37
1806011107,4.02,306.8,7.64
1806011108,5.22,311.4,8.92
1806011109,5.03,297,7.55
1806011110,4.21,296.3,7.45
1806011111,4.23,298.7,7.45
1806011112,2.87,291.4,5.09
1806011113,4.76,285.9,8.62
1806011114,6,292.2,9.11
1806011115,6.59,298.4,9.41
1806011116,4.24,285.6,6.27
1806011117,5.71,291.2,8.72
1806011118,7.32,301.2,9.6
1806011119,5.18,308,7.45
1806011120,6.81,295.7,9.6
1806011121,4.07,287.5,8.03
1806011122,4.07,279.5,6.56
1806011123,5.73,293.2,8.82
1806011124,5.26,295.7,7.55
1806011125,4.57,311.6,6.96
1806011126,4.18,295.8,7.05
1806011127,6.79,316.7,8.62
1806011128,7.17,312.6,9.41
1806011129,6.17,316.2,7.74
1806011130,6.91,322.3,8.23
1806011131,6.57,322.1,7.64
1806011132,5.69,311.6,7.74
1806011133,6.18,308.6,9.7
1806011134,6.44,311,10.09
1806011135,6.88,303.3,9.01
1806011136,7.21,299.2,9.8
1806011137,7.58,320.3,10.68
1806011138,5.36,312.7,8.13
1806011139,7.75,304.6,10.97
1806011140,10.05,312.6,11.86
1806011141,9.63,319.5,11.86
1806011142,8.32,321.1,10.29
1806011143,6.65,322.1,9.5
1806011144,5.73,297.5,8.52
1806011145,6.92,316.2,9.7
1806011146,8.35,329.5,10.58
1806011147,8.07,337.7,11.07
1806011148,4.72,305.8,6.66
1806011149,5.27,317.5,7.25
1806011150,4.16,321.4,6.66
1806011151,3.37,286.3,6.37
1806011152,4.4,301.5,8.13
1806011153,3.8,309.9,7.05
1806011154,10.15,300.4,12.64
1806011155,8.81,300.8,10.29
1806011156,7.21,310.6,9.9
1806011157,5.26,317,9.01
1806011158,8.46,321.3,10.78
1806011159,5.96,316.9,8.62
1806011200,5.65,308.4,7.64
1806011201,3.85,326.7,7.25
1806011202,4.05,326.3,7.25
1806011203,6.26,304.8,8.82
1806011204,6.67,310.8,8.92
1806011205,7.77,319.1,10.29
1806011206,8.1,310.3,9.9
1806011207,6.31,325.4,8.92
1806011208,6.18,317.3,9.6
1806011209,6.06,336.2,8.13
1806011210,6.17,329.3,7.74
1806011211,5.53,328.2,6.76
1806011212,4.25,338.6,6.86
1806011213,4.02,308,5.98
1806011214,5.55,309.3,9.11
1806011215,9.31,324.2,10.88
1806011216,6.08,323.1,9.11
1806011217,6.03,329.5,8.82
1806011218,7.29,321,8.82
1806011219,6.42,316,9.99
1806011220,7.59,313.3,9.6
1806011221,5.38,330.6,6.96
1806011222,7.39,332.4,9.99
1806011223,7.54,329.2,9.11
1806011224,3.97,303.9,6.86
1806011225,4.52,280,7.35
1806011226,4.72,287,8.72
1806011227,6.89,324.7,8.03
1806011228,3.69,320.2,5.39
1806011229,7.25,298.8,9.8
1806011230,8.7,320.8,10.97
1806011231,8.44,328,10.48
1806011232,7.8,337,10.58
1806011233,7.59,318.6,8.72
1806011234,7.12,306.7,7.84
1806011235,5.04,293.6,7.45
1806011236,5.79,297.9,8.82
1806011237,8.42,300.1,9.9
1806011238,8.53,298.6,10.58
1806011239,5.66,296.3,7.05
1806011240,7.2,304.3,10.88
1806011241,8.54,308.7,10.97
1806011242,8.53,300.6,10.97
1806011243,6.98,301.7,8.92
1806011244,6.98,322,9.21
1806011245,8.44,306.3,10.88
1806011246,7.21,295.7,9.11
1806011247,5.88,301.4,8.82
1806011248,5.25,316.1,7.94
1806011249,5.6,326.7,9.01
1806011250,3.87,319.4,7.35
1806011251,2.82,293.5,5.88
1806011252,7.98,288.4,11.76
1806011253,5.83,288.7,8.13
1806011254,5.14,301.9,8.92
1806011255,5.14,306.8,8.82
1806011256,5.19,292.9,7.45
1806011257,4.22,291.1,7.05
1806011258,5.07,281.9,8.62
1806011259,4.62,295.6,6.96
1806011300,3.93,302.9,7.16
1806011301,5.91,298.2,8.92
1806011302,7.51,306.8,10.29
1806011303,4.88,311.6,7.74
1806011304,7.63,303.1,10.19
1806011305,7.96,300.3,9.9
1806011306,7.38,304.4,9.8
1806011307,5.16,304.7,7.55
1806011308,7.63,302.9,9.7
1806011309,6.11,303,7.35
1806011310,6.65,314.7,9.5
1806011311,3.6,284.7,7.45
1806011312,7.01,320.1,9.21
1806011313,7.06,330.5,8.52
1806011314,4.13,333.6,5.59
1806011315,4.97,328.6,6.37
1806011316,6.64,334.5,8.52
1806011317,3.57,307.6,7.64
1806011318,6.07,287.6,8.82
1806011319,5.17,282.1,7.35
1806011320,5.55,279.7,8.33
1806011321,2.53,288.7,5.68
1806011322,1.58,273.4,3.33
1806011323,4.85,345.6,6.86
1806011324,3.8,329.1,8.13
1806011325,5.07,338.4,6.76
1806011326,5.27,344.8,7.64
1806011327,5.73,350.6,7.35
1806011328,4.43,348.5,5.59
1806011329,3.11,333.8,3.82
1806011330,2.2,340.8,2.84
1806011331,2.97,337.3,4.21
1806011332,3.8,320.1,4.8
1806011333,3.33,339.8,7.64
1806011334,8.31,330.8,11.07
1806011335,8.12,336.3,10.78
1806011336,8.42,316.2,10.68
1806011337,6.49,318.7,8.52
1806011338,5.98,309.9,8.23
1806011339,3.42,302.5,8.03
1806011340,8.02,301.8,10.39
1806011341,4.8,277.4,9.41
1806011342,4.16,273.7,6.76
1806011343,2.28,300.4,4.21
1806011344,2.09,317.3,3.63
1806011345,4.84,302.1,8.52
1806011346,6.79,303.4,9.8
1806011347,4.18,299.8,5.68
1806011348,3.87,308.9,5.09
1806011349,6.43,301.6,9.11
1806011350,5.82,292.5,9.21
1806011351,5.8,313.6,7.05
1806011352,3.43,279.5,6.27
1806011353,6.1,288.5,9.6
1806011354,4.76,311.6,7.84
1806011355,4.87,297.6,7.25
1806011356,4.64,300.2,8.13
1806011357,6.13,300,8.72
1806011358,5.86,304.5,8.13
1806011359,4.32,292.4,6.17
